X,Y
528,3.701
529,3.714
530,3.798
531,3.786
532,3.680
533,3.642
534,3.561
535,3.627
536,3.718
537,3.642
538,3.312
539,3.258
540,2.473
541,2.863
542,3.241
543,3.709
544,3.737
545,3.742
546,3.670
547,3.508
548,3.526
549,3.532
550,3.470
551,3.391
552,3.348
553,3.430
554,3.420
555,3.488
556,3.469
557,3.338
558,3.417
559,3.358
560,3.161
561,3.336
562,3.565
563,3.369
564,3.548
565,3.502
566,3.544
567,3.264
568,3.408
569,3.544
570,3.491
571,3.585
572,3.402
573,3.540
574,3.543
575,3.523
576,3.550
577,3.309
578,3.446
579,3.487
580,3.422
581,3.307
582,3.484
583,3.368
584,3.443
585,3.489
586,3.506
587,3.529
588,3.566
589,3.407
590,3.502
591,3.616
592,3.400
593,3.524
594,3.513
595,3.559
596,3.277
597,3.467
598,3.235
599,3.472
600,3.442
601,3.725
602,3.378
603,3.281
604,3.434
605,3.495
606,3.226
607,3.539
608,3.398
609,3.329
610,3.392
611,3.377
612,3.348
613,3.223
614,3.269
615,3.333
616,3.572
617,3.165
618,2.966
619,2.964
620,3.305
621,3.252
622,3.384
623,3.204
624,3.302
625,3.284
626,3.270
627,3.230
628,3.189
629,3.407
630,3.437
631,3.234
632,3.384
633,3.448
634,3.370
635,3.254
636,3.228
637,3.241
638,3.128
639,3.189
640,3.246
641,3.327
642,3.115
643,3.199
644,3.290
645,2.941
646,3.087
647,3.165
648,3.235
649,3.253
650,3.121
651,3.074
652,3.505
653,3.435
654,3.238
655,3.223
656,3.290
657,3.278
658,3.277
659,3.094
660,2.947
661,3.254
662,3.202
663,3.290
664,3.177
665,3.205
666,3.294
667,3.362
668,3.120
669,3.101
670,3.027
671,3.185
672,3.149
673,3.027
674,2.662
675,2.809
676,3.120
677,3.255
678,3.146
679,3.042
680,2.961
681,3.178
682,3.051
683,3.116
684,3.081
685,3.204
686,3.236
687,3.324
688,3.321
689,3.132
690,3.096
691,3.039
692,3.026
693,3.084
694,3.269
695,3.196
696,3.129
697,3.214
698,3.039
699,3.255
700,3.088
701,3.242
702,3.101
703,2.934
704,3.148
705,3.181
706,3.126
707,3.232
708,3.210
709,3.051
710,3.148
711,3.139
712,3.031
713,3.097
714,3.237
715,3.304
716,3.317
717,3.028
718,3.055
719,3.097
720,2.997
721,3.042
722,3.136
723,3.221
724,3.140
725,3.082
726,3.008
727,3.081
728,3.261
729,3.165
730,3.022
731,3.128
732,3.206
733,3.036
734,3.080
735,3.027
736,2.749
737,2.494
738,1.931
739,2.064
740,2.648
741,2.764
742,2.875
743,2.890
744,2.792
745,2.898
746,2.966
747,3.079
748,3.023
749,3.034
750,3.003
751,3.183
752,3.006
753,3.031
754,3.094
755,2.752
756,2.966
757,3.081
758,2.997
759,3.089
760,2.944
761,2.981
762,2.767
763,2.870
764,3.041
765,2.909
766,2.930
767,2.992
768,3.150
769,2.734
770,2.811
771,2.844
772,2.658
773,2.822
774,3.056
775,2.832
776,3.037
777,2.993
778,3.058
779,3.208
780,2.740
781,2.668
782,2.701
783,2.827
784,2.907
785,3.024
786,2.996
787,3.009
788,2.736
789,2.849
790,2.901
791,2.849
792,2.948
793,2.828
794,2.904
795,2.951
796,3.033
797,2.890
798,3.145
799,2.872
800,2.867
801,2.810
802,2.802
803,2.665
804,2.688
805,2.708
806,2.206
807,1.936
808,1.397
809,1.384
810,1.851
811,2.390
812,2.470
813,2.738
814,2.621
815,2.707
816,2.765
817,2.818
818,2.821
819,2.761
820,2.682
821,2.470
822,2.191
823,2.241
824,2.548
825,2.692
826,2.654
827,2.580
828,2.796
829,2.922
830,2.757
831,3.197
832,2.825
833,2.789
834,2.761
835,2.753
836,2.816
837,2.782
838,2.850
839,2.855
840,2.808
841,2.848
842,2.942
843,3.016
844,2.925
845,2.768
846,2.884
847,2.803
848,2.726
849,2.719
850,2.650
851,3.029
852,2.850
853,2.937
854,2.951
855,3.061
856,2.865
857,2.710
858,2.880
859,2.846
860,2.853
861,2.742
862,2.907
863,2.742
864,2.927
865,2.867
866,2.798
867,2.791
868,2.707
869,2.878
870,2.763
871,2.853
872,2.822
873,2.873
874,2.980
875,2.739
876,2.754
877,2.753
878,2.774
879,2.776
880,2.721
881,2.816
882,2.626
883,2.757
884,2.781
885,2.828
886,2.636
887,2.590
888,2.235
889,1.978
890,2.181
891,2.268
892,2.478
893,2.636
894,2.625
895,2.625
896,2.853
897,2.813
898,2.629
899,2.751
900,2.737
901,2.793
902,2.648
903,2.687
904,2.513
905,2.464
906,2.640
907,2.625
908,2.751
909,2.702
910,2.833
911,2.723
912,2.679
913,2.638
914,2.785
915,2.696
916,2.597
917,2.614
918,2.814
919,2.844
920,2.844
921,2.762
922,2.609
923,2.750
924,2.628
925,2.640
926,2.838
927,2.751
928,2.625
929,2.815
930,2.776
931,2.745
932,2.694
933,2.822
934,2.881
935,2.910
936,2.668
937,2.660
938,2.597
939,2.647
940,2.820
941,2.846
942,2.745
943,2.629
944,2.725
945,2.783
946,2.791
947,2.734
948,2.625
949,2.848
950,2.590
951,2.640
952,2.819
953,2.821
954,2.727
955,2.786
956,2.641
957,2.662
958,2.798
959,2.666
960,2.610
961,2.620
962,2.735
963,2.666
964,2.547
965,2.542
966,2.678
967,2.599
968,2.726
969,2.742
970,2.469
971,2.663
972,2.767
973,2.669
974,2.736
975,2.764
976,2.535
977,2.627
978,2.742
979,2.612
980,2.592
981,2.572
982,2.724
983,2.586
984,2.829
985,2.599
986,2.726
987,2.740
988,2.692
989,2.841
990,2.769
991,2.785
992,2.457
