9.6e-007	469379
1.44e-006	445886
1.92e-006	469649
2.4e-006	438971
2.88e-006	411131
3.36e-006	388030
3.84e-006	416594
4.32e-006	412243
4.8e-006	398334
5.28e-006	387353
5.76e-006	379383
6.24e-006	367948
6.72e-006	359710
7.2e-006	352742
7.68e-006	345095
8.16e-006	338335
8.64e-006	331719
9.12e-006	323040
9.6e-006	316097
1.008e-005	312355
1.056e-005	306228
1.104e-005	299508
1.152e-005	296345
1.2e-005	285103
1.248e-005	285041
1.296e-005	281563
1.344e-005	277023
1.392e-005	270168
1.44e-005	267268
1.488e-005	263617
1.536e-005	258875
1.584e-005	256080
1.632e-005	252482
1.68e-005	247544
1.728e-005	245114
1.776e-005	242338
1.824e-005	238873
1.872e-005	235089
1.92e-005	232174
1.968e-005	227213
2.016e-005	223317
2.064e-005	223262
2.112e-005	221006
2.16e-005	219799
2.208e-005	217867
2.256e-005	212547
2.304e-005	210168
2.352e-005	208081
2.4e-005	204434
2.448e-005	201505
2.496e-005	199915
2.544e-005	200243
2.592e-005	195230
2.64e-005	196538
2.688e-005	191457
2.736e-005	191330
2.784e-005	189509
2.832e-005	187602
2.88e-005	185022
2.928e-005	183722
2.976e-005	181743
3.024e-005	181182
3.072e-005	178401
3.12e-005	176028
3.168e-005	175490
3.216e-005	173205
3.264e-005	174575
3.312e-005	170516
3.36e-005	170658
3.408e-005	167996
3.456e-005	165697
3.504e-005	163800
3.552e-005	164444
3.6e-005	163823
3.648e-005	160438
3.696e-005	161320
3.744e-005	159396
3.792e-005	157761
3.84e-005	156644
3.888e-005	156312
3.936e-005	154838
3.984e-005	152812
4.032e-005	152237
4.08e-005	150146
4.128e-005	149774
4.176e-005	148155
4.224e-005	147769
4.272e-005	147789
4.32e-005	146199
4.368e-005	148117
4.416e-005	146909
4.464e-005	143890
4.512e-005	141916
4.56e-005	141166
4.608e-005	140391
4.656e-005	140513
4.704e-005	139024
4.752e-005	137451
4.8e-005	136919
4.848e-005	137179
4.896e-005	136559
4.944e-005	135524
4.992e-005	134176
5.04e-005	132478
5.088e-005	133254
5.136e-005	132774
5.184e-005	132180
5.232e-005	130555
5.28e-005	129166
5.328e-005	129532
5.376e-005	130100
5.424e-005	127853
5.472e-005	129029
5.52e-005	128114
5.568e-005	126643
5.616e-005	125544
5.664e-005	125486
5.712e-005	125449
