9.6e-007	17225835
5.216e-005	16814641
0.00010336	16718504
0.00015456	16603127
0.00020576	16437620
0.00025696	16313391
0.00030816	16168743
0.00035936	15995569
0.00041056	15882800
0.00046176	15747938
0.00051296	15588585
0.00056416	15439502
0.00061536	15354473
0.00066656	15264691
0.00071776	15226321
0.00076896	15222334
0.00082016	15113022
0.00087136	15103128
0.00092256	15055954
0.00097376	15016854
0.00102496	14954435
0.00107616	14960356
0.00112736	14974446
0.00117856	14935982
0.00122976	14828726
0.00128096	14765437
0.00133216	14697995
0.00138336	14624755
0.00143456	14514417
0.00148576	14416696
0.00153696	14333361
0.00158816	14337329
0.00163936	14331699
0.00169056	14283539
0.00174176	14225488
0.00179296	14185526
0.00184416	14304772
0.00189536	14379907
0.00194656	14339461
0.00199776	14332759
0.00204896	14419978
0.00210016	15102010
0.00215136	15667763
0.00220256	16036927
0.00225376	16177420
0.00230496	16497495
0.00235616	16645929
0.00240736	16627145
0.00245856	16555555
0.00250976	16497595
0.00256096	16442098
0.00261216	16457261
0.00266336	16473784
0.00271456	16374816
0.00276576	16345575
0.00281696	16283741
0.00286816	16328861
0.00291936	16347340
0.00297056	16247032
0.00302176	16211211
0.00307296	16201247
0.00312416	16149760
0.00317536	16109694
0.00322656	16248268
0.00327776	16604611
0.00332896	16575331
0.00338016	16495442
0.00343136	16448339
0.00348256	16471554
0.00353376	16399553
0.00358496	16327724
0.00363616	16269665
0.00368736	16340993
0.00373856	16944461
0.00378976	17041241
0.00384096	17101320
0.00389216	17111671
0.00394336	17028761
0.00399456	17003810
0.00404576	16970517
0.00409696	16922782
0.00414816	16853042
0.00419936	16813105
0.00425056	16885548
0.00430176	16911586
0.00435296	16794857
0.00440416	16804032
0.00445536	16848441
0.00450656	17508500
0.00455776	17792443
0.00460896	17791029
0.00466016	17794823
0.00471136	18043689
0.00476256	18904823
0.00481376	18992174
0.00486496	18996314
0.00491616	18921438
0.00496736	18840394
0.00501856	18832638
0.00506976	18761201
0.00512096	18664854
0.00517216	18567063
0.00522336	18403255
0.00527456	18280551
