9.6e-007	14128546
5.216e-005	13795478
0.00010336	13711193
0.00015456	13613132
0.00020576	13463596
0.00025696	13363928
0.00030816	13255778
0.00035936	13101638
0.00041056	13019932
0.00046176	12915660
0.00051296	12774772
0.00056416	12636103
0.00061536	12557142
0.00066656	12469795
0.00071776	12469374
0.00076896	12456409
0.00082016	12360214
0.00087136	12354602
0.00092256	12332772
0.00097376	12262649
0.00102496	12256535
0.00107616	12249588
0.00112736	12264611
0.00117856	12224672
0.00122976	12146479
0.00128096	12105125
0.00133216	12029402
0.00138336	11948427
0.00143456	11866104
0.00148576	11772338
0.00153696	11712523
0.00158816	11720049
0.00163936	11708442
0.00169056	11677154
0.00174176	11617379
0.00179296	11581295
0.00184416	11682191
0.00189536	11751174
0.00194656	11734928
0.00199776	11718139
0.00204896	11775558
0.00210016	12316772
0.00215136	12782375
0.00220256	13065742
0.00225376	13209705
0.00230496	13452260
0.00235616	13567631
0.00240736	13564917
0.00245856	13521717
0.00250976	13476702
0.00256096	13416032
0.00261216	13436653
0.00266336	13441979
0.00271456	13387485
0.00276576	13315725
0.00281696	13288452
0.00286816	13326965
0.00291936	13328710
0.00297056	13267444
0.00302176	13235469
0.00307296	13242366
0.00312416	13180742
0.00317536	13166679
0.00322656	13268857
0.00327776	13583309
0.00332896	13545505
0.00338016	13493722
0.00343136	13441023
0.00348256	13466504
0.00353376	13417363
0.00358496	13337314
0.00363616	13308675
0.00368736	13362151
0.00373856	13865123
0.00378976	13957733
0.00384096	14011845
0.00389216	14006798
0.00394336	13942487
0.00399456	13920288
0.00404576	13894470
0.00409696	13853364
0.00414816	13791846
0.00419936	13765753
0.00425056	13830091
0.00430176	13857471
0.00435296	13749629
0.00440416	13763335
0.00445536	13798417
0.00450656	14355783
0.00455776	14585972
0.00460896	14578647
0.00466016	14578385
0.00471136	14783695
0.00476256	15513008
0.00481376	15580952
0.00486496	15587827
0.00491616	15534478
0.00496736	15456399
0.00501856	15465286
0.00506976	15410276
0.00512096	15325798
0.00517216	15225947
0.00522336	15097650
0.00527456	14974898
0.00532576	14891271
0.00537696	14875575
0.00542816	15080215
0.00547936	15198436
0.00553056	15160140
0.00558176	15364613
0.00563296	15314437
0.00568416	15146698
0.00573536	14992039
0.00578656	14876924
0.00583776	14779476
0.00588896	14625719
0.00594016	14605019
0.00632064	15602872
0.00637184	15106163
0.00642304	14921849
0.00647424	14769531
0.00652544	14595570
0.00657664	14453974
0.00662784	14404930
0.00667904	14256622
0.00673024	14060520
0.00678144	13933676
0.00683264	13827525
0.00688384	13760767
0.00693504	13660702
0.00698624	13539770
0.00703744	13407389
0.00708864	13245945
0.00713984	13612109
0.00719104	13866686
0.00724224	13811552
0.00729344	13766910
0.00734464	13666357
0.00739584	13558878
0.00744704	13480347
0.00749824	13389379
