9.6e-007	4689295
5.216e-005	4580372
0.00010336	4560988
0.00015456	4526625
0.00020576	4476288
0.00025696	4445735
0.00030816	4405287
0.00035936	4359215
0.00041056	4329415
0.00046176	4291294
0.00051296	4242596
0.00056416	4214716
0.00061536	4184579
0.00066656	4148473
0.00071776	4150068
0.00076896	4149647
0.00082016	4111434
0.00087136	4118078
0.00092256	4105853
0.00097376	4084878
0.00102496	4072914
0.00107616	4076141
0.00112736	4084255
0.00117856	4063726
0.00122976	4056007
0.00128096	4021965
0.00133216	4013010
0.00138336	3991504
0.00143456	3956662
0.00148576	3920742
0.00153696	3900111
0.00158816	3903090
0.00163936	3908656
0.00169056	3882785
0.00174176	3884933
0.00179296	3865049
0.00184416	3894884
0.00189536	3907764
0.00194656	3906096
0.00199776	3901685
0.00204896	3931517
0.00210016	4112322
0.00215136	4259112
0.00220256	4361300
0.00225376	4407491
0.00230496	4495300
0.00235616	4522628
0.00240736	4536373
0.00245856	4503375
0.00250976	4500654
0.00256096	4479068
0.00261216	4482448
0.00266336	4478507
0.00271456	4463773
0.00276576	4444167
0.00281696	4430144
0.00286816	4449326
0.00291936	4450386
0.00297056	4426822
0.00302176	4418149
0.00307296	4416259
0.00312416	4399679
0.00317536	4387995
0.00322656	4427814
0.00327776	4524652
0.00332896	4513565
0.00338016	4494527
0.00343136	4482548
0.00348256	4479504
0.00353376	4470209
0.00358496	4446102
0.00363616	4432225
0.00368736	4450254
0.00373856	4617757
0.00378976	4643758
0.00384096	4658416
0.00389216	4656577
0.00394336	4638483
0.00399456	4628855
0.00404576	4622030
0.00409696	4604568
0.00414816	4583210
0.00419936	4575812
0.00425056	4598353
0.00430176	4589317
0.00435296	4573823
0.00440416	4581403
0.00445536	4585250
0.00450656	4770241
0.00455776	4833934
0.00460896	4844447
0.00466016	4843641
0.00471136	4908079
0.00476256	5135459
0.00481376	5172778
0.00486496	5172501
0.00491616	5146631
0.00496736	5123895
0.00501856	5126776
0.00506976	5114175
0.00512096	5075768
0.00517216	5049017
0.00522336	5013029
0.00527456	4964525
0.00532576	4934852
0.00537696	4932877
0.00542816	5008509
0.00547936	5043146
0.00553056	5029352
0.00558176	5098334
0.00563296	5077295
0.00568416	5025478
0.00573536	4966303
0.00578656	4933122
0.00583776	4903628
0.00588896	4852583
0.00594016	4824044
0.00632064	5275917
0.00637184	5107782
0.00642304	5041938
0.00647424	4993752
0.00652544	4926438
0.00657664	4876242
0.00662784	4867522
0.00667904	4818548
0.00673024	4759234
0.00678144	4711568
0.00683264	4671466
0.00688384	4656562
0.00693504	4624629
0.00698624	4583656
0.00703744	4535307
0.00708864	4488100
0.00713984	4609413
0.00719104	4686411
0.00724224	4667716
0.00729344	4658604
0.00734464	4621045
0.00739584	4584728
0.00744704	4549784
0.00749824	4529028
0.00754944	4492712
0.00760064	4496090
0.00765184	5108172
0.00770304	5375427
0.00775424	5391017
0.00780544	5401224
0.00785664	5369718
0.00790784	5322447
0.00795904	5283579
0.00801024	5238955
0.00806144	5222383
0.00811264	5179412
0.00816384	5131664
0.00821504	5102020
0.00826624	5058379
0.00831744	5025113
0.00836864	4976741
0.00841984	4920784
0.00847104	4873401
0.00852224	4827596
0.00857344	4797981
0.00862464	4762871
0.00867584	4728670
0.00872704	4702770
0.00877824	4631321
0.00882944	4592125
0.00888064	4561734
0.00893184	4526471
0.00898304	4481021
0.00903424	4440468
0.00908544	4384470
0.00913664	4344086
0.00918784	4310208
0.00923904	4266546
0.00929024	4224335
0.00934144	4199738
0.00939264	4172971
0.00944384	4141682
0.00949504	4097668
0.00954624	4074675
0.00959744	4055689
0.00964864	4037915
