9.6e-007	308998
1.12e-006	296125
1.28e-006	255937
1.44e-006	222987
1.6e-006	237440
1.76e-006	283832
1.92e-006	312061
2.08e-006	316960
2.24e-006	305899
2.4e-006	297406
2.56e-006	288890
2.72e-006	279428
2.88e-006	269073
3.04e-006	258146
3.2e-006	242645
3.36e-006	220358
3.52e-006	193954
3.68e-006	172439
3.84e-006	175893
4e-006	210969
4.16e-006	255378
4.32e-006	281966
4.48e-006	287640
4.64e-006	284896
4.8e-006	279781
4.96e-006	276232
5.12e-006	273968
5.28e-006	269653
5.44e-006	268215
5.6e-006	267167
5.76e-006	265042
5.92e-006	262672
6.08e-006	262833
6.24e-006	259739
6.4e-006	259042
6.56e-006	257858
6.72e-006	257206
6.88e-006	256016
7.04e-006	255186
7.2e-006	255009
7.36e-006	253636
7.52e-006	252961
7.68e-006	253172
7.84e-006	251499
8e-006	251301
8.16e-006	250966
8.32e-006	250036
8.48e-006	250271
8.64e-006	250194
8.8e-006	248905
8.96e-006	249289
9.12e-006	249109
9.28e-006	248588
9.44e-006	247180
9.6e-006	246656
9.76e-006	246529
9.92e-006	244487
1.008e-005	245137
1.024e-005	245938
1.04e-005	245883
1.056e-005	245387
1.072e-005	244413
1.088e-005	244319
1.104e-005	242536
1.12e-005	241548
1.136e-005	242272
1.152e-005	240775
1.168e-005	240495
1.184e-005	240825
1.2e-005	240161
1.216e-005	239858
1.232e-005	236553
1.248e-005	226621
1.264e-005	214292
1.28e-005	216748
1.296e-005	228548
1.312e-005	236419
1.328e-005	240191
1.344e-005	241612
1.36e-005	240325
1.376e-005	239581
1.392e-005	238890
1.408e-005	239661
1.424e-005	238105
1.44e-005	238108
1.456e-005	236672
1.472e-005	236701
1.488e-005	236895
1.504e-005	236590
1.52e-005	235156
1.536e-005	235881
1.552e-005	235523
1.568e-005	234436
1.584e-005	235379
1.6e-005	235710
1.616e-005	235660
1.632e-005	234585
1.648e-005	235120
1.664e-005	235048
1.68e-005	233223
1.696e-005	232533
1.712e-005	234171
1.728e-005	232940
1.744e-005	233551
1.76e-005	232978
1.776e-005	233250
1.792e-005	231272
1.808e-005	232768
1.824e-005	231739
1.84e-005	233326
1.856e-005	231758
1.872e-005	231955
1.888e-005	232178
1.904e-005	232571
1.92e-005	232773
1.936e-005	232298
1.952e-005	233548
1.968e-005	232273
1.984e-005	232181
2e-005	231307
2.016e-005	229649
2.032e-005	229633
2.048e-005	230515
2.064e-005	231453
2.08e-005	231584
2.096e-005	229024
2.112e-005	229774
2.128e-005	228519
2.144e-005	228524
2.16e-005	227862
2.176e-005	228279
2.192e-005	228180
2.208e-005	228218
2.224e-005	228609
2.24e-005	228760
2.256e-005	230551
2.272e-005	231111
2.288e-005	233033
2.304e-005	236787
2.32e-005	240179
2.336e-005	241074
2.352e-005	237002
2.368e-005	234168
2.384e-005	233161
2.4e-005	231616
2.416e-005	230899
2.432e-005	230163
2.448e-005	229314
2.464e-005	230679
2.48e-005	229231
2.496e-005	229026
2.512e-005	229908
2.528e-005	230675
2.544e-005	229703
2.56e-005	228245
2.576e-005	229125
2.592e-005	229310
2.608e-005	229281
2.624e-005	228947
2.64e-005	229339
2.656e-005	228265
2.672e-005	228016
2.688e-005	229562
2.704e-005	228523
2.72e-005	227561
2.736e-005	229072
2.752e-005	227617
2.768e-005	226916
2.784e-005	228340
2.8e-005	228229
2.816e-005	227695
2.832e-005	228395
2.848e-005	228254
2.864e-005	227401
2.88e-005	227367
2.896e-005	227701
2.912e-005	227833
2.928e-005	228066
2.944e-005	226517
2.96e-005	226333
2.976e-005	225949
2.992e-005	226971
3.008e-005	228055
3.024e-005	227172
3.04e-005	226429
3.056e-005	227309
3.072e-005	227381
3.088e-005	228399
3.104e-005	228250
3.12e-005	226864
3.136e-005	226447
3.152e-005	227087
3.168e-005	226525
3.184e-005	226896
3.2e-005	225754
3.216e-005	226784
3.232e-005	226218
3.248e-005	223773
3.264e-005	223331
3.28e-005	224122
3.296e-005	223860
3.312e-005	224869
3.328e-005	225595
3.344e-005	226992
3.36e-005	225298
3.376e-005	224986
3.392e-005	224877
3.408e-005	226042
3.424e-005	225446
3.44e-005	226412
3.456e-005	225985
3.472e-005	226492
3.488e-005	225177
3.504e-005	226005
3.52e-005	225933
3.536e-005	225912
3.552e-005	225529
3.568e-005	225017
3.584e-005	226780
3.6e-005	226474
3.616e-005	227347
3.632e-005	226994
3.648e-005	225893
3.664e-005	227600
3.68e-005	227512
3.696e-005	226198
3.712e-005	227226
3.728e-005	226534
3.744e-005	225467
3.76e-005	226637
3.776e-005	226156
3.792e-005	225718
3.808e-005	225378
3.824e-005	224228
3.84e-005	226513
3.856e-005	225632
3.872e-005	227281
3.888e-005	227253
3.904e-005	226333
3.92e-005	226163
3.936e-005	224984
3.952e-005	224688
3.968e-005	225880
3.984e-005	226556
4e-005	225487
4.016e-005	225503
4.032e-005	225297
4.048e-005	223722
4.064e-005	224006
4.08e-005	225961
4.096e-005	225245
4.112e-005	225758
4.128e-005	225183
4.144e-005	223926
4.16e-005	225491
4.176e-005	226132
4.192e-005	225954
4.208e-005	224632
4.224e-005	225643
4.24e-005	226560
4.256e-005	225690
4.272e-005	225871
4.288e-005	224288
4.304e-005	225290
4.32e-005	224620
4.336e-005	225367
4.352e-005	225368
4.368e-005	225574
4.384e-005	225090
4.4e-005	224782
4.416e-005	224491
