X,Y
778,1.068905
779,1.078180
780,1.057531
781,1.079505
782,1.048697
783,1.064708
784,1.070119
785,1.052893
786,1.051899
787,1.082818
788,1.095186
789,1.065150
790,1.066586
791,1.042292
792,1.040194
793,1.028048
794,1.069567
795,1.061948
796,1.062279
797,1.075751
798,1.058414
799,1.055322
800,1.052120
801,1.039863
802,1.051016
803,1.066917
804,1.064819
805,1.055102
806,1.058856
807,1.050685
808,1.065371
809,1.071334
810,1.066475
811,1.042734
812,1.068021
813,1.077959
814,1.058635
815,1.083812
816,1.062721
817,1.041519
818,1.064929
819,1.052010
820,1.071555
821,1.046157
822,1.062390
823,1.061948
824,1.076634
825,1.056537
826,1.062169
827,1.089554
828,1.061727
829,1.067359
830,1.046157
831,1.059408
832,1.072217
833,1.070340
834,1.041299
835,1.061727
836,1.071555
837,1.048697
838,1.060292
839,1.047261
840,1.076082
841,1.061175
842,1.069457
843,1.036992
844,1.052341
845,1.074647
846,1.063052
847,1.077739
848,1.049470
849,1.071113
850,1.068242
851,1.082045
852,1.039642
853,1.066254
854,1.065040
855,1.078843
856,1.070561
857,1.042624
858,1.052010
859,1.043176
860,1.069236
861,1.049139
862,1.023189
863,1.059850
864,1.055654
865,1.058746
866,1.070561
867,1.046378
868,1.050353
869,1.048476
870,1.087787
871,1.035998
872,1.034452
873,1.029704
874,1.032906
875,1.045716
876,1.049028
877,1.066696
878,1.054108
879,1.059739
880,1.076413
881,1.071776
882,1.056206
883,1.072549
884,1.043286
885,1.068463
886,1.058856
887,1.055433
888,1.054991
889,1.061396
890,1.077518
891,1.064377
892,1.054770
893,1.036882
894,1.059519
895,1.067027
896,1.038096
897,1.037544
898,1.072659
899,1.045826
900,1.046157
901,1.053445
902,1.056648
903,1.060512
904,1.070119
905,1.047372
906,1.045605
907,1.051678
908,1.053335
909,1.049691
910,1.066254
911,1.047151
912,1.048807
913,1.077186
914,1.054991
915,1.044390
916,1.054439
917,1.024735
918,1.044722
919,1.057641
920,1.057200
921,1.068242
922,1.078843
923,1.063604
924,1.066807
925,1.061064
926,1.027606
927,1.048918
928,1.061837
929,1.040084
930,1.058193
931,1.077849
932,1.070782
933,1.057200
934,1.037544
935,1.036882
936,1.056095
937,1.057310
938,1.039532
939,1.080057
940,1.033569
941,1.040305
942,1.066034
943,1.028269
944,1.055985
945,1.037102
946,1.063825
947,1.050464
948,1.039311
949,1.044280
950,1.050353
951,1.056868
952,1.046047
953,1.063052
954,1.049580
955,1.041299
956,1.061727
957,1.051899
958,1.040857
959,1.049801
960,1.065592
961,1.058083
962,1.060402
963,1.076303
964,1.078511
965,1.047482
966,1.050464
967,1.060623
968,1.080941
969,1.064156
970,1.049580
971,1.045936
972,1.051126
973,1.068794
974,1.051237
975,1.057973
976,1.064598
977,1.046378
978,1.079174
979,1.065371
980,1.051126
981,1.042624
982,1.055322
983,1.022416
984,1.032906
985,1.053335
986,1.068352
987,1.023741
988,1.090989
989,1.030367
990,1.030477
991,1.051237
992,1.039421
993,1.041078
994,1.025508
995,1.033017
996,1.063273
997,1.050133
998,1.051347
999,1.050905
1000,1.061396
1001,1.045936
1002,1.063825
1003,1.017889
1004,1.053224
1005,1.054218
1006,1.036992
1007,1.057862
1008,1.033348
1009,1.058414
1010,1.081935
1011,1.022416
1012,1.082155
1013,1.052120
1014,1.064598
1015,1.055875
1016,1.012478
1017,1.066365
1018,1.043397
1019,1.046157
1020,1.049360
1021,1.028821
1022,1.056206
1023,1.048255
1024,1.022747
1025,1.054549
1026,1.051237
1027,1.045716
1028,1.027606
1029,1.068242
1030,1.038538
1031,1.046709
1032,1.055433
1033,1.042513
1034,1.037323
1035,1.048476
1036,1.057420
1037,1.055543
1038,1.064598
1039,1.052783
1040,1.053004
1041,1.058193
1042,1.037323
1043,1.056427
1044,1.033017
1045,1.043286
1046,1.053114
1047,1.042403
1048,1.041409
1049,1.049249
1050,1.057310
1051,1.032575
1052,1.025729
1053,1.057200
1054,1.053666
1055,1.057089
1056,1.054218
1057,1.040415
1058,1.034563
1059,1.023410
1060,1.049028
1061,1.060844
1062,1.041409
1063,1.032575
1064,1.040746
1065,1.030808
1066,1.025398
1067,1.050022
1068,1.022968
1069,1.019324
1070,1.029704
1071,1.018220
1072,1.049139
1073,1.039532
1074,1.033790
1075,1.022527
1076,1.045495
1077,1.059077
1078,1.023631
1079,1.035557
1080,1.019435
1081,1.011374
1082,1.035115
1083,1.045826
1084,1.044611
1085,1.056427
1086,1.055102
1087,1.048034
1088,1.033348
1089,1.038869
1090,1.045716
1091,1.032465
1092,1.043617
1093,1.052010
1094,1.066696
1095,1.031140
1096,1.041188
1097,1.049028
1098,1.045163
1099,1.049028
1100,1.064488
1101,1.032906
1102,1.031140
1103,1.025618
1104,1.052341
1105,1.038538
1106,1.027716
1107,1.038317
1108,1.030146
1109,1.008613
1110,1.050243
1111,1.049691
1112,1.005300
1113,1.046930
1114,1.057200
1115,1.049580
1116,1.052783
1117,1.030256
1118,1.023299
1119,1.048807
1120,1.018551
1121,1.031581
1122,1.033017
1123,1.067248
1124,1.047703
1125,1.038648
1126,1.051789
1127,1.038207
1128,1.042845
1129,1.027496
1130,1.044832
1131,1.036219
1132,1.050905
1133,1.047593
1134,1.066254
1135,1.047482
1136,1.025398
1137,1.039201
1138,1.043617
1139,1.030477
1140,1.003534
1141,1.027164
1142,1.014024
1143,1.039973
1144,1.047151
1145,1.010932
1146,1.031140
1147,1.032244
1148,1.021864
1149,1.016343
1150,1.021091
1151,1.022306
1152,0.989731
1153,1.042624
1154,1.028710
1155,1.031692
1156,1.042955
1157,1.026833
1158,1.031581
1159,1.046378
1160,1.024072
1161,1.028048
1162,1.058966
1163,1.023299
1164,1.039421
1165,1.033790
1166,1.039642
1167,1.056868
1168,1.036440
1169,1.015570
1170,1.025398
1171,1.044832
1172,1.041630
1173,1.067580
1174,1.053335
1175,1.026502
1176,1.029042
1177,1.048255
1178,1.032796
1179,1.026170
1180,1.053997
1181,1.056979
1182,1.024514
1183,1.068132
1184,1.037434
1185,1.013913
1186,1.046268
1187,1.051126
1188,1.023189
1189,1.025508
1190,1.024072
1191,1.021643
1192,1.028379
1193,1.031140
1194,1.019655
1195,1.026502
1196,1.044170
1197,1.040194
1198,1.038096
1199,1.052120
1200,1.028048
1201,1.041188
1202,1.052341
1203,1.019545
1204,0.995141
1205,1.016674
